State Name,City Name,Year,Month,Day of Week,Time of Day,Accident Severity,Number of Vehicles Involved,Vehicle Type Involved,Number of Casualties,Number of Fatalities,Weather Conditions,Road Type,Road Condition,Lighting Conditions,Traffic Control Presence,Speed Limit (km/h),Driver Age,Driver Gender,Driver License Status,Alcohol Involvement,Accident Location Details
1,23,2018,0,1,383,1,2,6,3,3,4,1,0,1,1,85,47,0,0,0,2
7,23,2019,0,2,213,1,4,0,8,0,2,1,0,0,3,99,25,1,0,1,1
8,24,2019,10,2,268,1,4,2,5,0,3,1,2,2,1,33,63,1,0,1,3
2,23,2021,2,1,854,0,5,5,2,2,0,2,2,2,2,85,28,0,0,1,0
24,7,2018,2,4,163,1,2,2,7,3,2,1,1,0,1,43,44,0,0,0,3
8,0,2022,6,6,1028,1,1,4,9,1,3,3,1,2,0,82,67,1,2,1,0
11,23,2021,10,4,1095,1,1,4,5,5,4,0,1,2,2,93,47,0,1,0,2
17,23,2022,4,1,435,0,2,3,10,3,2,2,1,2,3,64,66,0,2,0,2
17,23,2019,2,1,157,0,3,5,3,2,2,2,2,3,2,46,64,0,2,1,2
10,23,2021,0,5,1046,1,4,0,9,2,2,2,3,2,3,78,21,1,1,0,0
12,23,2022,6,4,833,2,3,1,6,2,0,0,3,1,2,60,59,0,1,0,0
6,18,2020,0,6,924,0,2,1,2,5,1,1,1,2,1,58,69,1,1,1,1
18,23,2020,2,6,643,2,2,0,8,4,1,3,3,1,1,75,27,0,1,1,1
23,23,2022,4,6,643,1,3,1,9,2,4,1,1,2,0,42,60,1,0,0,2
12,23,2019,6,3,800,2,5,5,4,4,3,0,0,2,0,76,46,0,0,0,2
27,23,2019,11,6,1169,0,4,3,2,0,3,3,3,1,0,113,38,1,0,1,0
27,23,2020,5,1,174,2,5,4,7,5,1,3,2,1,1,69,56,0,0,1,3
11,23,2021,8,6,759,0,4,1,5,1,0,0,3,3,1,30,62,1,1,0,3
24,6,2022,1,5,957,1,2,4,4,4,0,1,2,0,2,107,24,0,1,0,3
10,23,2020,11,5,392,1,1,4,2,0,4,2,2,2,1,60,52,0,0,0,1
12,23,2020,11,1,713,1,1,5,0,1,1,2,3,2,3,119,39,0,0,1,2
10,23,2023,11,5,1245,0,5,4,5,0,1,3,3,2,3,43,35,0,2,1,3
23,23,2020,6,5,1047,1,3,3,5,5,2,3,2,1,0,108,38,0,0,0,2
6,5,2021,6,6,422,2,2,1,10,4,2,3,2,3,0,38,25,1,2,0,3
25,23,2022,2,4,749,1,3,0,8,0,3,3,0,2,3,87,18,1,0,1,1
3,23,2020,3,2,665,2,1,5,7,2,1,3,0,3,0,58,53,1,0,0,1
14,23,2018,7,6,868,0,2,0,10,1,4,2,0,3,1,112,31,0,0,0,1
7,23,2019,2,6,289,2,2,3,0,3,4,1,1,3,2,92,30,1,2,0,3
13,14,2020,1,1,1153,1,3,5,2,1,4,1,0,2,2,107,44,0,2,1,0
7,23,2020,3,1,615,2,1,3,10,2,0,1,1,0,2,102,68,1,1,0,0
25,23,2022,8,4,108,1,1,6,7,1,4,0,0,0,2,66,33,0,1,1,1
20,23,2022,3,5,1046,1,5,5,10,4,0,0,0,1,0,87,43,0,1,0,2
18,23,2020,2,0,595,0,1,2,6,3,4,1,1,0,3,56,62,0,2,1,3
9,23,2022,7,0,747,2,5,0,9,4,4,2,0,1,3,120,21,0,1,1,2
25,23,2023,10,3,1012,2,5,4,1,4,0,2,2,1,2,64,35,1,2,1,0
27,23,2022,11,5,151,1,3,3,3,5,3,3,0,0,1,59,68,1,1,0,0
17,23,2022,0,2,1128,2,3,5,4,1,3,3,0,1,2,59,53,0,2,1,2
26,3,2022,0,3,1126,2,4,1,1,4,2,2,2,0,2,34,43,1,0,1,2
23,23,2021,5,4,342,2,4,6,6,2,1,2,3,1,0,88,49,1,0,0,3
12,23,2019,7,6,939,0,4,5,7,2,2,2,2,1,2,106,19,0,0,0,3
19,23,2020,4,4,233,1,5,4,8,2,0,2,2,3,1,115,56,0,2,1,1
14,23,2023,8,6,432,2,1,6,5,3,3,2,1,0,2,89,35,0,0,1,3
25,23,2021,2,3,564,2,5,5,2,4,4,2,3,2,1,69,55,1,2,0,2
22,23,2023,10,4,1044,1,3,1,2,1,4,0,0,2,0,119,35,0,1,0,0
17,23,2023,1,3,1198,2,4,5,1,0,4,3,0,0,1,102,27,0,1,1,1
23,23,2020,5,6,63,0,1,3,7,0,2,0,2,1,0,101,70,0,0,0,0
15,23,2018,0,2,289,0,1,5,8,1,4,3,3,3,1,80,47,1,1,1,2
10,23,2022,10,1,603,2,2,1,2,2,2,0,0,0,2,94,56,0,0,0,2
8,20,2020,10,3,269,0,1,4,8,4,4,1,0,2,3,55,28,0,0,1,0
7,23,2020,0,5,160,1,5,2,7,4,1,0,2,1,1,73,38,0,0,0,1
13,14,2021,10,3,855,2,1,6,7,2,4,3,2,0,2,67,58,1,1,1,3
27,23,2019,5,0,677,1,1,5,10,1,3,2,3,0,0,72,49,0,1,1,2
24,7,2021,7,1,324,0,2,3,10,0,1,2,0,3,0,114,39,1,1,1,2
1,23,2018,11,5,310,0,5,1,0,1,4,2,3,3,0,37,24,0,2,1,3
18,23,2018,2,6,377,2,1,2,3,0,0,3,1,2,1,73,67,0,0,1,2
10,23,2020,5,1,244,2,3,1,10,1,4,2,1,3,1,100,56,0,2,1,0
11,23,2023,0,3,481,0,1,1,3,1,0,0,2,1,3,32,62,1,0,1,0
5,23,2020,4,2,933,1,5,4,5,4,2,1,2,0,0,38,70,1,2,0,0
6,5,2022,4,6,768,1,1,5,10,5,2,3,1,3,3,104,35,1,0,0,3
22,23,2019,0,3,97,2,4,1,6,2,0,1,3,0,0,96,36,1,2,0,1
6,5,2019,9,0,28,2,5,0,6,1,4,0,2,2,2,91,54,0,1,1,3
12,23,2020,2,5,280,2,3,2,3,3,3,1,2,2,2,63,27,1,1,1,2
6,16,2019,6,6,346,1,3,1,2,5,3,1,1,3,1,118,21,0,1,1,1
0,27,2019,10,4,643,1,3,2,3,5,4,2,2,2,0,55,24,0,1,1,0
23,23,2020,11,6,28,0,3,1,0,5,3,2,0,0,0,90,37,0,0,0,1
25,23,2020,4,4,695,2,3,0,5,1,1,2,3,1,1,75,52,1,2,1,3
24,22,2018,4,1,559,0,3,6,5,3,0,3,1,2,3,95,24,1,1,1,3
29,25,2022,2,1,171,1,2,5,10,4,2,3,3,3,0,117,51,0,2,1,3
5,23,2019,2,6,590,2,4,0,1,0,4,0,3,0,0,77,37,1,2,0,3
29,25,2021,10,2,918,0,3,4,8,0,4,0,1,1,2,75,49,0,2,1,1
27,23,2019,0,2,6,1,4,3,8,1,4,2,0,3,0,95,26,0,1,0,2
19,23,2019,11,2,53,2,4,0,4,1,2,2,2,0,3,57,52,1,0,0,2
12,23,2020,5,6,386,2,1,3,0,0,0,2,3,1,1,87,45,1,2,0,2
13,1,2022,3,6,17,1,1,3,0,5,3,0,2,3,3,72,38,0,0,1,3
18,23,2021,3,6,955,0,5,5,7,2,2,3,3,0,2,70,63,0,1,0,3
4,23,2019,9,4,92,1,2,3,4,4,1,2,0,3,3,39,44,1,2,1,3
30,23,2022,5,1,211,0,2,5,8,2,2,3,1,3,1,98,54,0,0,1,2
28,23,2020,10,4,890,1,1,5,2,5,2,3,2,2,2,119,64,0,2,0,2
25,23,2019,9,4,1157,2,3,0,4,5,1,3,0,2,1,68,64,1,1,1,2
21,23,2023,1,4,1166,0,2,6,8,1,1,3,0,2,3,112,59,1,0,1,1
21,23,2020,9,6,1024,1,2,2,2,5,0,2,2,0,0,77,21,0,2,0,2
9,23,2020,0,3,226,2,3,3,6,5,3,2,1,3,1,36,56,0,2,1,2
12,23,2019,8,1,734,1,5,4,2,5,2,0,2,0,1,80,32,0,2,1,0
7,23,2019,5,4,52,1,3,6,5,4,3,3,0,3,0,80,58,1,2,0,2
24,22,2019,7,2,354,1,1,3,2,0,2,3,1,1,1,53,24,1,1,0,0
24,22,2020,10,5,672,1,3,0,4,1,1,0,2,0,3,31,18,0,1,0,3
17,23,2021,0,4,1016,0,2,2,3,0,3,2,1,2,1,74,35,0,0,0,2
24,22,2021,5,3,1257,1,1,6,8,5,0,3,3,1,3,107,23,1,1,0,1
22,23,2018,4,4,711,0,3,0,5,3,0,0,2,3,0,95,21,0,0,1,1
0,27,2019,2,6,258,0,1,5,3,1,4,3,0,3,3,81,58,1,1,1,3
4,23,2019,9,3,549,2,1,2,10,3,1,1,1,3,1,56,64,0,2,1,0
23,23,2020,3,2,225,0,2,6,7,4,3,3,1,2,1,62,54,1,1,0,3
14,23,2022,5,4,1125,0,1,3,5,1,3,3,1,3,1,43,70,0,0,1,1
28,23,2022,11,6,202,1,1,5,0,2,4,2,0,2,0,117,57,1,0,1,1
6,16,2022,7,5,816,1,4,4,2,0,4,2,1,3,3,45,66,1,0,1,3
5,23,2021,3,3,1251,0,2,3,3,3,3,0,3,0,2,119,69,0,0,0,3
14,23,2023,11,0,657,0,5,5,1,0,2,1,3,2,0,34,38,0,1,1,3
16,13,2018,6,2,691,0,2,3,8,5,2,1,3,0,0,85,41,1,1,0,0
28,23,2022,6,3,1200,0,2,6,3,5,2,1,3,1,1,111,65,1,1,1,0
0,21,2020,7,3,1083,2,4,5,5,2,2,0,3,2,1,88,21,1,0,0,3
20,23,2023,2,1,64,0,3,4,7,5,1,2,2,1,0,89,64,1,1,0,2
1,23,2018,8,1,1262,0,1,6,5,2,0,0,2,3,0,37,31,1,1,1,3
7,23,2021,0,0,153,0,5,5,1,3,3,1,3,3,0,84,51,1,2,1,1
24,7,2018,11,4,51,1,1,6,2,2,3,1,2,3,1,46,60,1,1,1,2
18,23,2019,0,6,560,1,4,1,1,5,3,1,0,3,2,92,63,0,1,0,1
11,23,2022,1,4,439,1,5,3,1,5,1,0,1,3,1,48,66,1,2,0,1
8,24,2019,9,0,246,1,4,2,7,4,1,3,3,1,0,90,37,1,2,0,1
31,19,2020,9,1,103,0,2,4,4,3,2,2,1,2,2,94,39,1,2,0,1
18,23,2019,8,5,1020,2,4,1,6,5,1,0,0,2,0,42,29,1,2,1,2
20,23,2021,11,0,362,0,5,6,9,5,4,0,3,2,0,41,68,1,1,1,2
12,23,2019,6,2,82,0,4,4,5,5,2,3,1,3,2,72,47,0,1,0,1
12,23,2018,3,6,680,1,3,4,1,1,4,0,3,1,1,109,58,1,0,1,3
20,23,2020,11,0,191,0,1,6,4,0,0,0,1,1,2,44,43,0,1,1,3
22,23,2023,11,0,874,1,4,4,5,2,1,3,3,1,0,30,38,1,0,0,2
11,23,2022,2,2,131,0,4,4,7,5,0,3,0,0,0,106,21,1,2,0,0
6,16,2023,5,5,1224,0,4,3,4,1,1,1,3,2,2,100,33,1,0,1,3
25,23,2020,10,6,147,0,2,5,8,5,1,1,1,2,1,32,26,1,1,0,0
14,23,2022,10,3,98,1,3,3,2,2,1,2,2,0,1,69,34,0,1,1,3
22,23,2018,6,0,12,2,4,6,8,4,4,3,2,0,3,39,45,1,2,0,3
27,23,2018,10,1,55,0,1,6,1,3,3,1,0,3,0,84,70,1,1,1,0
2,23,2023,7,2,842,1,5,2,7,4,3,1,2,0,2,57,55,1,2,0,3
17,23,2023,2,1,1206,1,4,3,9,5,1,1,3,0,1,86,66,0,1,1,3
22,23,2021,11,6,721,0,3,3,3,1,1,2,0,1,3,72,51,0,2,1,1
31,4,2021,2,0,1121,0,5,5,6,1,4,1,3,0,0,45,25,0,2,0,3
22,23,2020,4,1,63,0,4,3,5,4,1,1,0,2,3,70,66,1,1,1,2
1,23,2020,7,6,432,0,1,0,8,4,2,3,0,0,0,55,58,1,1,0,0
9,23,2019,9,2,810,2,2,0,7,5,0,1,3,1,2,47,51,1,1,1,2
30,23,2019,6,1,870,2,4,6,8,0,3,1,0,2,0,76,65,0,2,1,1
28,23,2019,11,3,466,0,3,2,10,2,4,1,2,2,1,115,42,1,0,1,1
15,23,2020,2,5,184,0,4,3,3,5,1,1,3,0,3,34,24,0,0,0,0
15,23,2022,6,6,354,0,5,6,3,1,0,3,0,0,1,92,18,0,0,1,3
20,23,2023,5,2,858,1,4,2,8,0,3,2,1,1,0,78,42,1,1,1,2
22,23,2020,0,2,31,0,3,6,6,2,2,3,2,2,3,82,27,0,2,0,0
15,23,2018,0,1,615,1,1,0,8,1,2,3,2,1,3,97,45,0,0,1,2
27,23,2021,10,2,1098,1,4,5,2,3,3,2,3,1,1,60,46,1,0,0,0
25,23,2023,0,3,800,2,3,2,9,4,2,1,2,1,1,118,27,0,1,1,0
19,23,2022,0,6,198,0,1,0,2,0,0,1,0,1,1,54,19,0,0,0,1
16,17,2018,5,2,1203,1,3,2,10,4,4,0,0,1,1,42,54,0,0,0,0
20,23,2022,11,5,738,0,2,5,1,0,0,0,2,3,0,109,65,1,1,1,1
4,23,2018,6,5,122,0,5,3,3,2,3,2,0,1,0,32,46,0,1,1,1
27,23,2021,0,4,1032,2,4,4,1,5,1,1,1,2,0,77,52,1,2,0,0
28,23,2023,2,1,750,2,1,1,2,1,0,1,2,0,3,80,39,1,2,1,0
4,23,2020,1,4,3,1,5,5,4,4,3,2,2,1,3,116,67,1,2,1,0
5,23,2019,8,0,1113,1,5,5,4,4,3,2,2,3,3,35,58,0,1,1,2
23,23,2019,9,6,1255,2,5,3,6,0,1,1,2,3,2,97,45,1,1,1,2
15,23,2019,9,4,52,1,1,0,8,5,2,3,1,0,0,100,69,0,0,1,1
22,23,2018,5,5,240,1,5,2,1,1,4,3,0,1,0,49,35,0,2,0,1
8,20,2022,5,3,866,1,3,0,1,0,2,2,3,2,3,46,62,0,1,0,0
31,19,2018,2,3,539,1,5,0,5,0,2,2,1,0,3,106,24,1,0,1,0
27,23,2021,7,2,71,0,1,4,1,0,1,3,0,3,1,41,52,1,2,0,0
3,23,2023,9,1,272,0,3,3,3,2,4,0,1,0,2,104,45,1,1,0,3
25,23,2020,7,3,1081,1,5,6,4,2,0,3,1,3,0,50,45,0,1,1,0
24,22,2022,0,0,744,2,4,2,7,5,1,1,2,0,3,37,38,1,1,1,3
20,23,2018,8,2,848,0,1,0,7,4,0,2,2,2,0,88,40,0,0,0,1
1,23,2019,10,5,557,1,4,2,3,3,0,1,0,2,3,90,62,1,1,1,3
14,23,2020,10,2,37,0,1,3,2,5,4,3,3,2,1,108,40,1,2,0,0
28,23,2023,4,3,1262,1,1,3,9,2,2,0,3,3,1,79,63,1,0,1,3
27,23,2022,8,4,986,1,5,6,7,0,0,3,0,0,2,64,22,1,1,1,0
25,23,2021,9,4,18,1,5,0,3,2,0,2,0,2,0,96,57,0,1,1,3
9,23,2023,5,0,436,1,5,6,3,1,3,3,3,1,2,45,29,1,0,0,2
8,24,2021,7,3,549,2,2,3,6,4,3,0,2,2,1,52,44,0,1,1,3
25,23,2022,10,3,888,0,2,2,10,4,4,2,0,2,0,107,46,0,0,0,2
20,23,2018,10,2,307,0,5,5,10,5,3,2,3,0,0,62,25,1,1,1,2
8,24,2021,10,5,871,2,1,0,5,4,1,3,0,0,3,33,66,1,1,0,1
9,23,2023,11,4,400,0,1,5,8,0,4,0,2,1,0,96,40,0,1,0,3
16,15,2023,7,5,120,0,2,1,4,3,4,1,2,2,2,30,22,1,0,1,1
25,23,2021,9,1,1006,2,2,4,9,2,2,0,3,0,2,63,57,0,1,1,0
15,23,2018,9,5,1140,2,3,5,5,3,0,3,1,0,2,109,52,0,2,0,2
14,23,2019,9,0,344,1,3,3,5,0,2,1,0,1,1,47,55,1,0,0,0
31,19,2021,0,0,972,2,2,6,2,2,0,2,1,0,3,36,26,1,0,0,1
13,12,2019,11,4,389,1,5,4,8,4,0,3,3,0,2,117,37,1,2,1,3
20,23,2019,11,3,72,2,2,4,3,4,2,3,2,1,0,86,48,1,1,0,3
11,23,2020,2,3,754,2,3,1,0,5,2,0,2,0,3,51,34,1,0,1,0
19,23,2021,1,3,696,1,1,3,3,0,3,1,0,3,1,86,70,1,0,0,1
24,22,2021,6,6,1180,0,4,6,2,2,0,2,0,1,3,105,64,1,1,1,1
9,23,2020,11,0,1071,1,4,0,6,1,0,3,3,2,1,56,43,1,0,1,2
31,9,2022,4,6,602,1,1,5,8,5,1,3,3,3,1,95,41,0,2,0,0
2,23,2021,10,2,1091,0,1,5,2,5,2,2,0,3,2,37,42,0,2,1,0
29,8,2020,7,0,174,1,5,3,0,2,1,3,0,3,1,108,33,1,0,1,3
3,23,2018,0,4,652,1,5,0,6,5,0,1,3,0,0,55,47,0,1,1,2
19,23,2023,10,2,458,1,3,2,7,1,1,1,3,3,3,117,28,1,2,0,2
10,23,2018,9,3,1143,1,3,5,7,0,3,1,3,3,1,109,30,1,2,0,3
26,11,2021,8,6,707,1,4,1,4,1,0,0,0,1,1,40,70,0,0,0,2
7,23,2022,10,5,641,0,5,5,6,0,3,1,2,2,1,94,44,0,2,1,2
7,23,2020,9,6,426,1,1,6,7,3,4,1,2,3,0,55,36,0,1,0,2
22,23,2023,11,4,1021,2,1,0,6,0,3,1,0,2,1,52,33,1,0,1,2
26,11,2023,2,1,614,0,1,1,3,5,3,1,0,3,1,87,28,0,0,0,2
26,11,2019,11,4,764,0,3,1,4,5,4,3,2,3,1,51,54,0,2,1,2
20,23,2020,6,6,463,1,5,3,10,2,4,2,1,2,0,54,58,0,2,0,2
23,23,2019,11,6,602,2,2,6,1,0,0,2,3,2,3,87,49,1,1,1,3
30,23,2022,11,2,697,2,2,5,3,0,1,3,0,0,0,71,28,0,2,0,1
26,3,2023,11,6,13,1,5,1,4,3,4,1,1,0,1,62,55,0,1,0,2
25,23,2019,6,3,410,2,5,2,4,5,3,0,0,0,1,118,34,0,2,1,0
23,23,2021,0,0,348,1,4,4,10,0,3,0,0,3,2,79,39,0,0,0,1
2,23,2018,3,2,630,1,4,1,10,3,0,2,2,1,0,59,52,0,2,1,0
23,23,2019,8,0,555,0,5,6,6,5,4,1,3,1,1,80,66,0,1,1,2
10,23,2020,8,0,506,1,5,2,3,1,2,1,3,1,1,33,68,0,1,0,2
18,23,2023,9,6,594,1,5,5,8,1,1,2,2,1,1,81,58,1,2,1,0
10,23,2021,8,5,28,1,2,2,7,0,0,3,1,0,3,64,69,1,2,0,3
11,23,2018,8,2,317,2,5,6,10,3,1,0,1,2,0,83,68,0,0,0,2
6,5,2018,9,6,85,2,1,5,7,3,4,2,2,2,1,105,67,0,1,1,0
7,23,2023,7,4,245,1,5,5,1,2,4,0,3,3,1,75,34,0,2,0,3
22,23,2020,3,6,497,0,1,2,10,0,1,2,3,0,0,106,48,0,0,1,0
11,23,2019,9,3,42,2,2,0,8,2,0,3,1,1,3,50,33,1,0,1,3
1,23,2021,2,6,1241,0,4,0,2,0,1,3,1,0,3,51,63,0,0,0,2
13,12,2019,5,0,735,0,2,5,3,2,1,0,2,2,1,72,28,0,1,1,0
7,23,2022,8,6,1074,0,4,1,0,0,0,0,1,0,2,91,29,0,2,0,3
6,16,2023,7,5,771,1,2,1,7,1,3,1,0,0,3,65,65,1,1,1,0
5,23,2022,10,0,22,2,5,3,7,5,1,0,2,1,0,55,63,1,0,0,1
9,23,2019,2,3,820,1,2,0,0,2,3,3,1,1,0,53,25,0,1,0,1
9,23,2019,4,0,321,1,3,6,2,1,1,3,2,2,1,40,54,1,1,1,3
2,23,2023,3,2,533,1,4,2,5,4,3,0,0,3,3,115,32,0,1,0,2
15,23,2023,6,0,325,1,2,4,10,2,0,0,2,1,1,110,28,0,2,0,3
18,23,2022,1,4,137,1,4,3,7,0,4,0,0,0,3,107,45,0,0,1,3
4,23,2022,7,4,392,0,2,0,8,5,0,0,0,3,2,95,64,1,0,0,3
24,22,2020,8,1,773,0,1,4,1,1,0,0,1,2,1,111,55,0,1,1,3
23,23,2021,3,6,125,0,4,0,6,0,3,1,0,0,3,79,52,0,1,0,1
2,23,2020,10,1,980,1,4,3,9,1,2,3,2,2,0,113,47,0,1,1,0
27,23,2022,6,0,452,0,4,4,1,5,2,0,0,2,3,101,30,1,1,1,0
30,23,2022,9,6,348,2,1,3,7,0,0,1,0,2,1,90,31,1,2,1,1
13,1,2021,7,6,917,1,3,2,7,4,3,3,0,3,0,86,48,1,0,1,0
6,16,2018,9,6,1224,0,4,3,9,4,4,3,1,1,1,79,58,1,1,1,1
16,17,2018,9,5,31,0,4,0,4,0,2,3,3,3,0,113,55,0,1,1,2
30,23,2018,10,6,823,2,5,0,3,2,3,3,1,2,1,62,51,0,0,0,3
10,23,2023,10,3,1138,1,2,0,6,3,0,1,3,1,1,39,23,1,1,0,2
21,23,2019,11,3,631,2,5,6,10,3,4,2,1,1,1,95,60,1,2,1,2
26,3,2021,11,5,954,0,4,1,6,0,2,3,3,3,3,72,46,0,2,1,2
9,23,2019,1,1,268,1,4,1,5,4,2,1,1,2,2,69,36,1,2,1,3
14,23,2021,3,3,1044,0,1,1,4,0,3,3,2,1,2,43,42,0,0,0,3
21,23,2022,6,5,752,0,1,5,9,4,3,2,3,2,0,111,30,0,1,0,2
7,23,2023,7,4,296,0,1,2,7,5,0,0,2,2,3,100,67,1,2,1,3
2,23,2022,1,6,359,0,5,1,4,0,2,2,2,2,1,35,50,1,2,0,0
20,23,2021,11,3,840,0,2,5,8,0,3,2,1,0,1,78,60,1,1,1,3
1,23,2021,4,4,274,0,1,5,7,4,3,1,1,1,2,114,69,0,2,0,1
24,22,2022,6,6,852,1,3,1,2,5,4,1,1,2,1,78,65,1,2,1,3
4,23,2018,7,6,630,2,2,6,1,3,0,0,3,3,3,92,21,1,0,1,3
10,23,2021,1,1,697,2,4,1,5,1,4,1,0,0,0,91,69,0,0,1,1
7,23,2023,10,6,529,1,1,0,0,1,4,1,2,0,0,75,50,0,1,1,0
28,23,2020,3,0,151,0,2,1,3,2,4,3,3,3,2,105,65,1,1,0,1
4,23,2021,6,6,418,1,4,5,1,5,3,0,0,0,2,93,67,1,1,0,1
15,23,2021,3,0,767,0,1,1,2,5,3,2,1,0,2,93,18,1,2,0,3
18,23,2021,0,4,255,1,5,4,5,3,1,2,1,2,3,113,56,1,2,1,1
22,23,2019,1,0,697,2,2,2,9,1,3,0,2,1,0,35,35,0,1,0,1
12,23,2023,9,1,544,0,5,2,2,5,1,2,2,0,0,90,35,1,1,1,2
4,23,2021,3,6,851,1,2,0,2,4,3,1,0,2,0,100,56,0,2,1,1
26,11,2022,11,6,319,1,3,5,0,5,3,1,3,0,0,110,52,1,1,0,0
27,23,2018,7,4,842,0,1,5,5,5,1,2,2,2,3,39,60,1,2,0,0
12,23,2020,0,6,1235,0,2,2,10,3,0,1,1,1,2,95,63,1,1,1,1
31,19,2022,7,6,752,2,3,3,4,5,1,1,3,0,2,39,28,0,2,1,0
29,10,2020,8,2,30,0,1,0,4,5,1,0,0,0,3,79,67,0,1,1,3
20,23,2022,11,5,1083,1,3,5,4,3,2,0,0,0,1,94,35,1,2,0,1
11,23,2023,2,6,932,0,2,3,9,0,4,0,2,1,3,95,56,0,0,0,0
16,13,2023,0,3,1163,0,5,6,8,5,4,3,0,0,1,105,20,0,0,1,1
19,23,2019,4,3,364,2,5,0,5,0,4,1,0,0,3,88,26,1,1,1,0
30,23,2020,6,3,929,1,2,4,4,1,4,3,3,2,1,38,53,0,2,0,1
25,23,2019,8,3,721,1,3,4,9,2,2,2,1,3,0,30,33,0,1,0,1
7,23,2020,3,1,1239,2,2,0,9,4,1,2,2,0,1,117,39,1,1,1,1
20,23,2021,4,1,878,1,5,3,5,3,0,1,3,2,1,115,19,1,0,1,2
13,14,2022,6,0,687,1,5,3,7,0,4,0,0,3,1,53,21,1,0,1,3
10,23,2020,8,1,1173,1,1,1,4,2,2,1,0,3,1,88,45,1,1,0,3
27,23,2018,3,1,663,0,3,2,7,3,4,1,2,2,2,63,43,0,0,0,3
14,23,2022,7,6,1237,0,4,1,5,1,3,0,0,1,2,46,38,0,0,1,2
9,23,2021,10,6,1150,0,5,5,1,5,0,1,2,3,1,95,62,1,2,1,2
6,18,2020,9,1,772,2,5,6,6,4,1,1,1,0,0,105,61,1,2,0,2
10,23,2019,3,5,946,1,3,5,2,0,3,0,3,1,0,79,34,1,1,0,0
1,23,2021,11,3,113,0,3,4,0,1,0,1,3,0,0,112,32,1,1,0,0
2,23,2022,8,3,851,2,5,1,1,5,1,1,3,0,1,90,45,1,2,1,3
14,23,2023,7,1,868,0,1,1,8,1,0,0,0,2,1,105,38,1,1,1,0
23,23,2020,11,0,105,1,4,6,7,5,1,0,2,0,3,52,70,0,1,0,0
12,23,2021,3,0,1094,1,4,4,3,0,2,0,1,1,1,63,47,1,0,0,0
23,23,2018,5,4,1042,1,5,5,1,2,0,2,3,0,2,120,24,0,2,1,0
12,23,2020,11,1,50,0,3,5,2,2,4,1,2,0,1,108,61,1,2,0,0
8,24,2018,7,0,245,2,5,6,3,2,4,3,1,0,3,45,46,0,0,0,1
7,23,2018,8,6,244,2,2,1,4,0,3,3,2,3,3,99,68,1,0,0,2
29,10,2022,2,4,1178,2,2,5,0,0,4,3,1,1,3,115,43,1,1,1,0
25,23,2018,2,0,139,0,4,5,7,5,1,2,2,2,1,117,60,0,0,0,3
16,17,2020,10,4,622,0,2,0,8,5,3,2,2,1,0,45,53,1,0,0,2
19,23,2021,11,2,722,2,3,6,2,1,1,3,1,0,2,111,25,1,2,0,1
21,23,2018,10,1,373,0,2,0,0,0,3,1,2,3,2,82,62,1,1,1,2
30,23,2018,7,5,715,1,4,3,10,3,3,1,2,1,0,109,65,0,2,0,2
15,23,2022,9,3,402,1,2,6,7,4,4,1,3,1,3,100,33,1,0,0,3
5,23,2021,10,3,490,2,1,2,6,0,1,3,2,1,2,105,18,0,1,0,1
18,23,2023,3,2,584,0,4,1,7,4,0,2,1,0,2,74,31,1,2,1,0
7,23,2020,0,6,650,0,5,5,7,0,1,0,1,1,0,62,47,0,0,1,0
22,23,2023,0,3,585,0,5,3,5,3,3,3,1,0,2,79,47,1,2,1,2
26,2,2022,9,5,972,2,1,5,0,0,1,1,1,1,0,38,22,1,0,1,0
23,23,2022,8,0,690,0,1,1,9,1,1,3,3,1,2,110,67,1,2,0,0
27,23,2018,11,5,314,2,2,2,6,0,1,2,1,0,1,119,31,1,2,1,3
16,15,2020,4,1,333,0,2,2,4,1,4,2,3,1,3,65,67,0,2,0,3
30,23,2020,4,0,998,1,1,4,10,1,2,3,1,2,3,95,19,0,2,0,2
23,23,2021,1,1,1110,2,4,1,8,0,1,1,2,1,2,73,33,1,2,1,3
27,23,2018,11,3,876,1,2,3,9,5,3,2,3,3,1,111,67,1,2,1,0
8,0,2019,4,1,733,1,3,5,7,5,4,0,0,1,3,104,23,1,0,1,0
0,21,2018,8,6,859,0,5,0,0,2,4,2,2,1,2,101,66,0,1,0,3
31,19,2021,0,4,772,2,2,4,6,2,3,0,2,0,2,94,48,0,0,0,0
14,23,2023,6,1,1119,0,1,2,10,2,0,1,3,1,3,117,42,0,0,1,3
30,23,2021,1,1,230,0,3,5,7,1,2,3,3,3,2,104,24,0,1,0,2
16,13,2018,3,4,993,1,1,4,8,0,2,0,3,0,3,62,49,0,2,1,3
13,1,2019,5,5,1024,1,5,5,5,0,0,3,0,0,2,52,36,1,0,1,3
21,23,2019,3,3,1136,2,3,6,7,1,1,1,2,1,2,85,29,1,0,1,2
24,7,2021,4,5,387,0,3,5,2,4,2,2,3,2,2,61,58,0,1,0,1
12,23,2023,11,2,1141,2,4,1,7,1,0,2,0,3,3,44,59,1,0,1,0
7,23,2021,9,5,1103,0,3,4,9,2,2,1,1,3,1,53,35,1,1,0,2
15,23,2019,8,3,443,0,3,4,6,0,2,2,2,3,2,53,21,0,1,1,0
21,23,2022,4,3,1257,1,3,1,3,2,1,3,1,1,3,100,45,1,2,1,3
31,4,2018,3,6,303,0,2,3,6,5,3,2,3,2,0,90,40,0,1,1,1
